coefficient,pvalue,var_explained,covar,disease_field
1.0386706959118155,1.1513240292331805e-17,-1,Alcohol intake frequency,p130708
-0.4353148515398806,0.00019007548409062704,-1,Smoking status,p130708
0.0441744184196678,1.3282517419567606e-25,-1,% body fat,p130708
0.082997834571486,0.0094262919935571,-1,Hours slept per day,p130708
0.0996751799527652,3.568816003911378e-21,-1,TDI,p130708
0.6459153741877443,5.752994376346505e-13,-1,Education,p130708
-0.093480736807907,3.340017696967365e-09,-1,Days/week moderate activity,p130708
-0.0059878299690999,0.0676105807298834,-1,Grip strength,p130708
0.0181581092770399,0.2984067100990532,-1,Cooked veg intake,p130708
-0.0558855136700108,0.0078301223231879,-1,Raw veg intake,p130708
0.0784358266623185,0.0001300966398954741,-1,Fresh fruit intake,p130708
-0.0927823121046454,0.0019487171696302,-1,Dried fruit intake,p130708
0.8081112352643424,0.0119323765991167,-1,Oily fish intake,p130708
0.7848327996128619,0.0263827161423999,-1,Non-oily fish intake,p130708
-0.9637442325578792,3.036482601198166e-07,-1,Processed meat intake,p130708
0.2683256660236182,0.0128209506596987,-1,Poultry intake,p130708
-0.6944143515517343,0.00010132809610184116,-1,Beef intake,p130708
-0.6490879670028222,0.0016549359718532,-1,Lamb intake,p130708
-0.8877268353161942,2.091989642857345e-06,-1,Pork intake,p130708
0.0303298999055196,2.3620883902444266e-18,-1,Bread intake,p130708
0.0174155005194648,0.1746997947537342,-1,Cereal intake,p130708
0.053883164366111,0.000251303597322953,-1,Water intake,p130708
-1.0913759642995997,0.1070474513026877,-1,Alcohol intake frequency,p130718
-0.8644495044391957,0.079631920310818,-1,Smoking status,p130718
-0.0167969205507469,0.3571727877110245,-1,% body fat,p130718
-0.2373069477261274,0.084103032084952,-1,Hours slept per day,p130718
-0.0494949284498748,0.3647620498563911,-1,TDI,p130718
0.0388666384669377,0.9068757563867892,-1,Education,p130718
-0.0240874422840533,0.7191449484628047,-1,Days/week moderate activity,p130718
0.0003059504614624791,0.9824316512586954,-1,Grip strength,p130718
0.0823253108875925,0.0224097740355331,-1,Cooked veg intake,p130718
-0.0050650496593313,0.9475888611036604,-1,Raw veg intake,p130718
-0.0234062282424369,0.8243462647419864,-1,Fresh fruit intake,p130718
0.0035887072908205,0.96932614590285,-1,Dried fruit intake,p130718
-0.5770705370252451,0.2094189694575414,-1,Oily fish intake,p130718
-0.8844936956746265,0.0164623528461453,-1,Non-oily fish intake,p130718
0.9209632639821442,0.157906387803704,-1,Processed meat intake,p130718
-0.2734884759896708,0.4200773331844071,-1,Poultry intake,p130718
-0.9562295925954376,0.0178020179731718,-1,Beef intake,p130718
14.2017150373878,0.9812598827738288,-1,Lamb intake,p130718
-1.2467420542555556,0.0478001452475797,-1,Pork intake,p130718
0.0235602009698533,0.1251211507112118,-1,Bread intake,p130718
0.0527256582395944,0.3441278977551434,-1,Cereal intake,p130718
0.0006327631570590686,0.992827787343767,-1,Water intake,p130718
1.7444959162117035,0.0990286629267781,-1,Alcohol intake frequency,p130722
1.605508634289433,0.1386303399869171,-1,Smoking status,p130722
0.0442883563902459,0.0155429285466489,-1,% body fat,p130722
-0.0222923548345015,0.8743463803284318,-1,Hours slept per day,p130722
0.0971987679224485,0.0331271748528146,-1,TDI,p130722
-0.2099131018126363,0.5147752136648867,-1,Education,p130722
0.0102169215820597,0.8799116003911923,-1,Days/week moderate activity,p130722
-0.0456189457683459,0.0040244349570726,-1,Grip strength,p130722
0.0497882103647358,0.3733926407373688,-1,Cooked veg intake,p130722
-0.0205721427572971,0.8040076153689628,-1,Raw veg intake,p130722
-0.1082304610352645,0.3482191666847786,-1,Fresh fruit intake,p130722
-0.1554748850902255,0.2959129747129152,-1,Dried fruit intake,p130722
-0.8293497997438555,0.301125389775673,-1,Oily fish intake,p130722
0.3154059903521925,0.4864390904043429,-1,Non-oily fish intake,p130722
0.6913557950145357,0.1311363633169299,-1,Processed meat intake,p130722
-1.8607451111286584,0.0678994923740495,-1,Poultry intake,p130722
1.6898568636522882,0.1240856356783046,-1,Beef intake,p130722
-1.0014199969214317,0.2317806260432937,-1,Lamb intake,p130722
-0.6633569310285116,0.4282315808175816,-1,Pork intake,p130722
-0.0431455570752909,0.057448741202529,-1,Bread intake,p130722
0.0134097507966221,0.8099060990165723,-1,Cereal intake,p130722
-0.0514555382331028,0.5083422342501791,-1,Water intake,p130722
-0.5803020167180911,0.3089129137329288,-1,Alcohol intake frequency,p130770
-0.6015651323912607,0.2485216247003637,-1,Smoking status,p130770
0.0075434878733409,0.7143093889420249,-1,% body fat,p130770
0.0352141147547319,0.8236881229314432,-1,Hours slept per day,p130770
0.0620921906648905,0.2456946002975548,-1,TDI,p130770
0.7072323692629933,0.1172428046473642,-1,Education,p130770
-0.0247600298280639,0.7460322191790465,-1,Days/week moderate activity,p130770
-0.0010843269133533,0.9456424207140608,-1,Grip strength,p130770
-0.0933069609290821,0.4501863411277727,-1,Cooked veg intake,p130770
0.0062743985026088,0.9399346649322966,-1,Raw veg intake,p130770
-0.0106263683693978,0.928536837047481,-1,Fresh fruit intake,p130770
0.0596543864932419,0.2818517181548269,-1,Dried fruit intake,p130770
-1.185941494643977,0.2790700047409835,-1,Oily fish intake,p130770
2.1317597013385288,0.0571953989624228,-1,Non-oily fish intake,p130770
-1.4005947494046138,0.012842110175934,-1,Processed meat intake,p130770
2.537241068683937,0.0140974936247812,-1,Poultry intake,p130770
4.075151124332345,0.00037550851499685135,-1,Beef intake,p130770
-1.5125880864441663,0.0977967893410802,-1,Lamb intake,p130770
0.8523415180237885,0.4077220140675048,-1,Pork intake,p130770
-0.0111400484154222,0.6128019677846394,-1,Bread intake,p130770
-0.0030323722660573,0.9613373361052328,-1,Cereal intake,p130770
-0.0511677225956573,0.5595813428473562,-1,Water intake,p130770
17.569387035826537,0.9909082169087712,-1,Alcohol intake frequency,p130774
-0.5320533601811204,0.6450040148542147,-1,Smoking status,p130774
0.016708883190186,0.7290430462761913,-1,% body fat,p130774
-0.2775423081315282,0.4466335179279362,-1,Hours slept per day,p130774
-0.03131623974044,0.8257320244106509,-1,TDI,p130774
-0.7975866724443171,0.3286665611279821,-1,Education,p130774
-0.5624718506134279,0.0285992683274293,-1,Days/week moderate activity,p130774
-0.040248131582784,0.3296636498232393,-1,Grip strength,p130774
-0.5131514035140019,0.1651164397003266,-1,Cooked veg intake,p130774
-0.7127953297611479,0.1119157919614882,-1,Raw veg intake,p130774
-0.2471925573174827,0.4605112383057924,-1,Fresh fruit intake,p130774
-1.107615911082941,0.2717254729744471,-1,Dried fruit intake,p130774
-1.506596363574942,0.2186871242137698,-1,Oily fish intake,p130774
-1.1515964509228904,0.2495446620175788,-1,Non-oily fish intake,p130774
1.021163467589692,0.3765420191389809,-1,Processed meat intake,p130774
2.498115499390188,0.03052847405021,-1,Poultry intake,p130774
16.159965142269563,0.9900359046541728,-1,Beef intake,p130774
14.992023517664554,0.992721678861626,-1,Lamb intake,p130774
19.12365081046085,0.99619918042319,-1,Pork intake,p130774
-0.0744675700115583,0.2706371138356017,-1,Bread intake,p130774
-0.1383386368478948,0.3386866987804019,-1,Cereal intake,p130774
0.1726269747856636,0.0978048457965607,-1,Water intake,p130774
0.6359733475891824,0.1519229540522123,-1,Alcohol intake frequency,p130820
1.6055086342894245,0.138630339986901,-1,Smoking status,p130820
-0.0053789080097385,0.709271341831704,-1,% body fat,p130820
0.1932981143456842,0.0646717741533513,-1,Hours slept per day,p130820
-0.0099244880598591,0.8086988481969464,-1,TDI,p130820
0.0082113256288391,0.9750682531313556,-1,Education,p130820
0.0630954511029249,0.2368866354306756,-1,Days/week moderate activity,p130820
-0.0454271890722275,0.000267384841759425,-1,Grip strength,p130820
-0.03016873974608,0.6890047349452377,-1,Cooked veg intake,p130820
0.024984171511172,0.6297562297037091,-1,Raw veg intake,p130820
0.1229136218797584,0.0221106692889348,-1,Fresh fruit intake,p130820
0.025335708200648,0.6849412231377077,-1,Dried fruit intake,p130820
1.4242110403949677,0.0607418747072133,-1,Oily fish intake,p130820
1.1188604494980576,0.2854837539596553,-1,Non-oily fish intake,p130820
0.548600574027652,0.0982546988114061,-1,Processed meat intake,p130820
-0.3369603987007131,0.2297520809725622,-1,Poultry intake,p130820
-0.9749289223734818,0.0044045039136243,-1,Beef intake,p130820
-0.6619263878754224,0.2720053981557204,-1,Lamb intake,p130820
-0.7999981104222441,0.1910200394496088,-1,Pork intake,p130820
-0.0376528127892067,0.0308467023760227,-1,Bread intake,p130820
-0.0137464674574007,0.7518017398299199,-1,Cereal intake,p130820
0.0565755627720741,0.2532992128391836,-1,Water intake,p130820
1.0784997254772413,0.0266414392724091,-1,Alcohol intake frequency,p130826
-0.3093918034583901,0.4373269223120698,-1,Smoking status,p130826
0.0021050448855139,0.8879866345070461,-1,% body fat,p130826
0.0435705892525825,0.7030609004586039,-1,Hours slept per day,p130826
0.0121009050647622,0.7694996769080176,-1,TDI,p130826
0.3663500326355454,0.2158936143755197,-1,Education,p130826
-0.0696779811178783,0.2118283528428824,-1,Days/week moderate activity,p130826
-0.0090461563921405,0.4405516137310499,-1,Grip strength,p130826
0.0442942823108717,0.3624563307398421,-1,Cooked veg intake,p130826
-0.0228949591186106,0.7373062005665176,-1,Raw veg intake,p130826
-0.0612918322283187,0.4987150922386356,-1,Fresh fruit intake,p130826
-0.0183502956321586,0.831587228112151,-1,Dried fruit intake,p130826
0.4403659171523056,0.2723802916367797,-1,Oily fish intake,p130826
-0.4592194627352826,0.1469447555072346,-1,Non-oily fish intake,p130826
1.3824702646814817,0.064564169735992,-1,Processed meat intake,p130826
0.1111457254320543,0.7809907463767038,-1,Poultry intake,p130826
-0.6768670501147885,0.2603825960012914,-1,Beef intake,p130826
-1.0770131768646471,0.1875758668438912,-1,Lamb intake,p130826
-0.597106979175793,0.3555657823229846,-1,Pork intake,p130826
-0.0120432337833229,0.4521564423049891,-1,Bread intake,p130826
0.0847848221588759,0.0671467345532288,-1,Cereal intake,p130826
0.0299142350037462,0.5852396009250589,-1,Water intake,p130826
1.0585566088515357,8.347554126029943e-05,-1,Alcohol intake frequency,p130828
-0.5682760550345042,0.0288130064568763,-1,Smoking status,p130828
0.0174567831547984,0.0682416742123724,-1,% body fat,p130828
0.1284105591501059,0.0741853919519395,-1,Hours slept per day,p130828
0.0712495992437437,0.0038392594247954,-1,TDI,p130828
0.4572007810821268,0.0189312077686893,-1,Education,p130828
-0.0658268399333096,0.0661421078959522,-1,Days/week moderate activity,p130828
-0.0245756264776836,0.0017259599533216,-1,Grip strength,p130828
0.0083238966609372,0.8439201557926846,-1,Cooked veg intake,p130828
0.0006092466832277,0.9878054292519236,-1,Raw veg intake,p130828
-0.0471213079693094,0.4118556458858609,-1,Fresh fruit intake,p130828
-0.1992489059555574,0.0177484930073749,-1,Dried fruit intake,p130828
0.6933239995861292,0.3453332375994893,-1,Oily fish intake,p130828
1.586613435501845,0.0033375857081582,-1,Non-oily fish intake,p130828
1.8974044394067515,0.0098174358651533,-1,Processed meat intake,p130828
1.9462362537377988,0.0075338654831778,-1,Poultry intake,p130828
1.7016910020151903,0.0076868795240226,-1,Beef intake,p130828
1.3110202080760047,0.1098011556821788,-1,Lamb intake,p130828
1.245563062607926,0.104492493500339,-1,Pork intake,p130828
0.0114301471914581,0.2007871560799113,-1,Bread intake,p130828
0.0328597242768621,0.2642352261971721,-1,Cereal intake,p130828
0.035431020268178,0.3087353563778126,-1,Water intake,p130828
-0.6373001675408503,0.4851626178047992,-1,Alcohol intake frequency,p130842
15.36715407798522,0.9907910253251566,-1,Smoking status,p130842
0.0142077240913381,0.7338597050420909,-1,% body fat,p130842
0.2556798368412301,0.3803970477850115,-1,Hours slept per day,p130842
-0.1780185902112952,0.2485112157021802,-1,TDI,p130842
0.3012487273322307,0.7121895826632841,-1,Education,p130842
0.2268941024222734,0.169558759902809,-1,Days/week moderate activity,p130842
-0.0646995440600358,0.0915260182562028,-1,Grip strength,p130842
0.069486352435982,0.482316421810692,-1,Cooked veg intake,p130842
-0.0791729557607417,0.7201492763812687,-1,Raw veg intake,p130842
0.0259462830071466,0.9090945127240871,-1,Fresh fruit intake,p130842
0.0484857335822773,0.7189680054326193,-1,Dried fruit intake,p130842
2.629077381598739,0.0321110559105858,-1,Oily fish intake,p130842
15.778997748623128,0.988358708482374,-1,Non-oily fish intake,p130842
1.3150588841590236,0.2395437679036177,-1,Processed meat intake,p130842
0.993644911609711,0.2764762894466336,-1,Poultry intake,p130842
-0.3763995529005607,0.7586207770023179,-1,Beef intake,p130842
-2.713680526676024,0.0029729626355833,-1,Lamb intake,p130842
14.710136323106518,0.9920528382227872,-1,Pork intake,p130842
0.0248098962632465,0.4810228632224744,-1,Bread intake,p130842
0.0443491011936055,0.7307337646495674,-1,Cereal intake,p130842
0.0705776471177601,0.6109054382880768,-1,Water intake,p130842
17.14318601152256,0.9946192490854936,-1,Alcohol intake frequency,p130846
15.861317507940734,0.9942347822342305,-1,Smoking status,p130846
0.0495958436760024,0.4695987081035823,-1,% body fat,p130846
-0.1414727768223873,0.7880185420485074,-1,Hours slept per day,p130846
-0.0651308447461585,0.7582634665519067,-1,TDI,p130846
-0.1042924818031828,0.9321416510011564,-1,Education,p130846
-0.5624022988768939,0.1217258684120916,-1,Days/week moderate activity,p130846
-0.0410991709959783,0.4826507965698637,-1,Grip strength,p130846
-0.0051598631928709,0.9873165449550878,-1,Cooked veg intake,p130846
0.0729543766782105,0.6300527187763604,-1,Raw veg intake,p130846
0.1899423547649798,0.1278776700286802,-1,Fresh fruit intake,p130846
-0.0715419081789377,0.8781853985203991,-1,Dried fruit intake,p130846
16.93207055244729,0.9952841625969592,-1,Oily fish intake,p130846
16.085643056883313,0.9928018239000166,-1,Non-oily fish intake,p130846
0.6217138600926446,0.6117391291837402,-1,Processed meat intake,p130846
2.0923871294666285,0.0875918057204695,-1,Poultry intake,p130846
15.599648554865976,0.9941659185493652,-1,Beef intake,p130846
16.790931077926302,0.9981810963784314,-1,Lamb intake,p130846
-2.226400066470185,0.0691791316004611,-1,Pork intake,p130846
-0.2233778554216617,0.1126868711776866,-1,Bread intake,p130846
0.0526626962972879,0.802792355664668,-1,Cereal intake,p130846
-0.3022067494471224,0.4423621039139671,-1,Water intake,p130846
0.9957934939978116,0.0269507198145799,-1,Alcohol intake frequency,p131022
0.5388732517508819,0.2661498736952449,-1,Smoking status,p131022
-0.0269203099724126,0.0562558115387702,-1,% body fat,p131022
0.0523426156121006,0.621576357348413,-1,Hours slept per day,p131022
-0.0564088822851719,0.1830650650196718,-1,TDI,p131022
0.1095215981920693,0.6721801833027805,-1,Education,p131022
-0.0765383659004942,0.1405951299330888,-1,Days/week moderate activity,p131022
-0.0216655756242848,0.0541869832221619,-1,Grip strength,p131022
-0.0526097347914319,0.4961272284455295,-1,Cooked veg intake,p131022
-0.1751663796889161,0.0381479664757896,-1,Raw veg intake,p131022
0.0411222196516826,0.5730041884755777,-1,Fresh fruit intake,p131022
0.027433480155959,0.6420155930934335,-1,Dried fruit intake,p131022
0.2239222588460437,0.6187329371455701,-1,Oily fish intake,p131022
0.2962962105749104,0.4316274665469768,-1,Non-oily fish intake,p131022
-0.8620093432426492,0.0056879685580863,-1,Processed meat intake,p131022
3.1454593009539344,3.443557403556829e-07,-1,Poultry intake,p131022
-0.6916965897330243,0.0549752988470178,-1,Beef intake,p131022
-0.6646051772204659,0.4076434445650508,-1,Lamb intake,p131022
-2.05531168462016,0.00031950557498728504,-1,Pork intake,p131022
-0.0130736163966066,0.3823235352295927,-1,Bread intake,p131022
0.1738456986573021,2.6661219420262647e-05,-1,Cereal intake,p131022
0.0035722782385324,0.9470101971745952,-1,Water intake,p131022
1.0414923862834031,0.0614544723804674,-1,Alcohol intake frequency,p131038
-1.0254949605139247,0.0434575322615657,-1,Smoking status,p131038
-0.0236759817469418,0.3243690973215153,-1,% body fat,p131038
-0.1082451112427964,0.5535945711248438,-1,Hours slept per day,p131038
0.1050344621275827,0.073301059172738,-1,TDI,p131038
0.3554922217902884,0.4479198997504993,-1,Education,p131038
0.0050916635090514,0.9536722063234536,-1,Days/week moderate activity,p131038
-0.0071918821797302,0.6978883880596474,-1,Grip strength,p131038
-0.1911162624243836,0.222084307760094,-1,Cooked veg intake,p131038
-0.323446126280606,0.053749023704172,-1,Raw veg intake,p131038
-0.2143077744661754,0.1828127860909305,-1,Fresh fruit intake,p131038
-0.2405405258622141,0.2781962502258434,-1,Dried fruit intake,p131038
2.22343629460762,0.0546166777105067,-1,Oily fish intake,p131038
1.3033056401720495,0.1926632837397617,-1,Non-oily fish intake,p131038
-1.2762637898200284,0.0525836013017193,-1,Processed meat intake,p131038
1.2095024519282953,0.0384994622918155,-1,Poultry intake,p131038
-1.0201521164281275,0.0530571170393488,-1,Beef intake,p131038
-1.0762452585212092,0.3515417636753932,-1,Lamb intake,p131038
-1.2903489843243188,0.1365124408577565,-1,Pork intake,p131038
0.0042735434156257,0.853309673022254,-1,Bread intake,p131038
0.0052853458253845,0.9415266214253636,-1,Cereal intake,p131038
-0.0028571343291087,0.975465112596734,-1,Water intake,p131038
-0.6708922670600819,0.0063780764864179,-1,Alcohol intake frequency,p131056
-0.3964362862227767,0.0322768083704074,-1,Smoking status,p131056
0.0037946502995433,0.5763237349478116,-1,% body fat,p131056
0.120400258729482,0.018375804872238,-1,Hours slept per day,p131056
0.0144752419569945,0.4393695926128469,-1,TDI,p131056
0.3525058943703148,0.0084948720879156,-1,Education,p131056
-0.0204334813410213,0.4166474429785434,-1,Days/week moderate activity,p131056
-0.0034025925308933,0.5178965864422916,-1,Grip strength,p131056
0.0162691831697606,0.567087792199862,-1,Cooked veg intake,p131056
-0.0620180712405547,0.0723569929462293,-1,Raw veg intake,p131056
-0.0249013636879822,0.5302303970670493,-1,Fresh fruit intake,p131056
0.0177005928284014,0.5769935284397021,-1,Dried fruit intake,p131056
-0.4966689497456021,0.0330469392573315,-1,Oily fish intake,p131056
-0.2992307369311806,0.0867449934123235,-1,Non-oily fish intake,p131056
-0.5486088784943455,0.0377057277336084,-1,Processed meat intake,p131056
-0.2124010227277778,0.3067186756731279,-1,Poultry intake,p131056
0.5529615609796242,0.0136716004375494,-1,Beef intake,p131056
2.655586631566503,0.0183508996474917,-1,Lamb intake,p131056
0.764723505791872,0.1253688830825906,-1,Pork intake,p131056
0.0123715551133248,0.0491187385190126,-1,Bread intake,p131056
0.0350282991740482,0.0927719897406081,-1,Cereal intake,p131056
-0.0420658496168052,0.1391603974521778,-1,Water intake,p131056
0.9617224259282166,0.0054788587498204,-1,Alcohol intake frequency,p131086
-1.090294826245844,0.00024043668898715117,-1,Smoking status,p131086
0.0020370897909468,0.8657537558025306,-1,% body fat,p131086
-0.2101169297250426,0.0223199784639049,-1,Hours slept per day,p131086
0.0839240327222059,0.0058987012548189,-1,TDI,p131086
0.5520399941264796,0.0280059523875463,-1,Education,p131086
-0.1392953180944295,0.0024879360658104,-1,Days/week moderate activity,p131086
-0.0045741503944027,0.6249805721259258,-1,Grip strength,p131086
0.0713809378867291,0.0122907858866941,-1,Cooked veg intake,p131086
-0.0504068336197703,0.3978164642345367,-1,Raw veg intake,p131086
0.0659424524580862,0.2649994673813884,-1,Fresh fruit intake,p131086
-0.0086557364670142,0.8965312468737137,-1,Dried fruit intake,p131086
-0.5144866594045978,0.0816211903072703,-1,Oily fish intake,p131086
2.6254115342478506,0.0127228505500879,-1,Non-oily fish intake,p131086
-0.4698587684711761,0.0822296498352761,-1,Processed meat intake,p131086
0.346785791326916,0.2483610922510587,-1,Poultry intake,p131086
-1.2563479792424177,3.4504151775837944e-05,-1,Beef intake,p131086
-0.6769149697836544,0.1950984318231738,-1,Lamb intake,p131086
-1.0712758344683866,0.0049933929937179,-1,Pork intake,p131086
0.0310044266254403,0.0012880838535873,-1,Bread intake,p131086
0.0065307486764989,0.8584997963444286,-1,Cereal intake,p131086
0.0424734613159708,0.3228414494734814,-1,Water intake,p131086
2.332837136163958,0.0337414822761183,-1,Alcohol intake frequency,p131126
-1.2646399614664574,0.0035705390510088,-1,Smoking status,p131126
-0.00025714135617417203,0.98934258485331,-1,% body fat,p131126
0.2378428592303213,0.0800352506302072,-1,Hours slept per day,p131126
0.1423672338305706,0.0019963345775329,-1,TDI,p131126
1.0905763196375344,0.0230947616086679,-1,Education,p131126
-0.0421900881831592,0.5547371970952699,-1,Days/week moderate activity,p131126
-0.006400849285879,0.6696194973303488,-1,Grip strength,p131126
0.017897874279978,0.8215181176130895,-1,Cooked veg intake,p131126
0.0214134072734085,0.7628660049101768,-1,Raw veg intake,p131126
-0.0025830041753306,0.9811377149024358,-1,Fresh fruit intake,p131126
0.0466336980411373,0.4661973045238154,-1,Dried fruit intake,p131126
1.5746563114188747,0.1457905914115065,-1,Oily fish intake,p131126
1.725923810875343,0.1110467130407585,-1,Non-oily fish intake,p131126
2.634284050862606,0.0129870996735661,-1,Processed meat intake,p131126
2.709286415840422,0.0090754350238562,-1,Poultry intake,p131126
-1.0705097076048122,0.0638556998651714,-1,Beef intake,p131126
-1.6660983415456374,0.0226893370559705,-1,Lamb intake,p131126
-1.4734822761980717,0.0438391228066217,-1,Pork intake,p131126
-0.0151563396258635,0.4695833572860817,-1,Bread intake,p131126
-0.0060174948669644,0.91772023253979,-1,Cereal intake,p131126
-0.0103443691442871,0.8922972815626161,-1,Water intake,p131126
-0.453010097117449,0.0506739856719855,-1,Alcohol intake frequency,p131164
-0.3857664663823503,0.0901828333532716,-1,Smoking status,p131164
0.0382141769249958,1.658908183177217e-05,-1,% body fat,p131164
0.1040006818537951,0.120787458597943,-1,Hours slept per day,p131164
0.0499560575514578,0.0325825141828575,-1,TDI,p131164
0.2952121478807067,0.0873663545937375,-1,Education,p131164
-0.0268027180277967,0.4153624263942461,-1,Days/week moderate activity,p131164
-0.0311708619036709,2.4429604514902443e-05,-1,Grip strength,p131164
-0.0031367921750288,0.9400335834253244,-1,Cooked veg intake,p131164
-0.0944645688151148,0.049642920950753,-1,Raw veg intake,p131164
0.0830091625232264,0.0440986386124938,-1,Fresh fruit intake,p131164
-0.003398663705218,0.943245548454426,-1,Dried fruit intake,p131164
-0.2090479584317961,0.3471166846627628,-1,Oily fish intake,p131164
0.8808078580699743,0.2316166733182446,-1,Non-oily fish intake,p131164
-0.3086587219757755,0.5533005129195361,-1,Processed meat intake,p131164
0.2121934701537694,0.3545158570535792,-1,Poultry intake,p131164
1.3153134174075494,0.2039018054907369,-1,Beef intake,p131164
0.2696950103334697,0.6057633146443702,-1,Lamb intake,p131164
-0.2361877997529966,0.6073667345059331,-1,Pork intake,p131164
0.0098365976255298,0.2389968546428693,-1,Bread intake,p131164
0.0499454122578015,0.0678721477046845,-1,Cereal intake,p131164
-0.0051804326631665,0.8821475394285522,-1,Water intake,p131164
0.2943844310250104,0.0419857266581016,-1,Alcohol intake frequency,p131166
0.164033700610544,0.1949365690154288,-1,Smoking status,p131166
0.0225362196544744,1.0155605713316939e-07,-1,% body fat,p131166
0.0502808471855086,0.1210553493540536,-1,Hours slept per day,p131166
0.024916032070195,0.0308783090193238,-1,TDI,p131166
0.2392595764614796,0.0032280018431226,-1,Education,p131166
0.0078273996673037,0.6176783583295005,-1,Days/week moderate activity,p131166
-0.026603641278333,2.1271336431824002e-14,-1,Grip strength,p131166
0.0389201373595338,0.0100457276585618,-1,Cooked veg intake,p131166
0.0032768132490552,0.8505910906599439,-1,Raw veg intake,p131166
0.0319973811604413,0.161031812217352,-1,Fresh fruit intake,p131166
0.0565488234366286,0.00010971042616016104,-1,Dried fruit intake,p131166
-0.2587435720833318,0.0138936775584654,-1,Oily fish intake,p131166
-0.2426128341862116,0.0253325546367751,-1,Non-oily fish intake,p131166
-0.194170679154077,0.206740785769845,-1,Processed meat intake,p131166
0.8992033358171825,0.0818499433356101,-1,Poultry intake,p131166
-0.2498369089875954,0.1247964689722953,-1,Beef intake,p131166
-0.0855658883296542,0.7254506209030143,-1,Lamb intake,p131166
0.5740878205439615,0.1736523901560107,-1,Pork intake,p131166
0.0032071343695155,0.4415971350562166,-1,Bread intake,p131166
0.0207979097735393,0.1083852282302248,-1,Cereal intake,p131166
-0.0310063214708705,0.0752115482415709,-1,Water intake,p131166
-0.6532226137791461,0.2934261741175069,-1,Alcohol intake frequency,p131180
0.4461255617178536,0.2795978700624926,-1,Smoking status,p131180
0.0080854517244843,0.5624234042078842,-1,% body fat,p131180
0.1112225736632243,0.2906726510237425,-1,Hours slept per day,p131180
-0.0422910413351936,0.311275052193171,-1,TDI,p131180
0.4562098608001375,0.1078388365755707,-1,Education,p131180
-0.0138275868564509,0.789257688365012,-1,Days/week moderate activity,p131180
0.0101882242487512,0.3334514971786099,-1,Grip strength,p131180
0.0162350167429432,0.7809513409867878,-1,Cooked veg intake,p131180
-0.0609820887731321,0.3901359786913766,-1,Raw veg intake,p131180
