coefficient,pvalue,var_explained,covar,disease_field
-0.4750746965757809,5.278549641528349e-222,-1,Processed meat intake,p130708
-0.4498637166060282,1.1133535625856282e-43,-1,Poultry intake,p130708
-0.5994256029999039,4.3932082819070295e-114,-1,Beef intake,p130708
-0.5286872179203835,8.422242881190886e-55,-1,Lamb intake,p130708
-0.6053011839857814,5.462169839802184e-83,-1,Pork intake,p130708
0.0241360689995596,0.0,-1,Bread intake,p130708
-0.0099312360643949,1.0118246401773903e-06,-1,Cereal intake,p130708
0.0185129047849499,9.028467831139568e-14,-1,Water intake,p130708
1.0024335053702125,6.851357487709395e-64,-1,Alcohol intake frequency,p130718
-0.5199106313836053,8.477932710338491e-25,-1,Smoking status,p130718
0.0184932900448201,1.291452632501356e-21,-1,% body fat,p130718
0.052030762652747,0.0005046050813323448,-1,Hours slept per day,p130718
0.1031291080228131,8.600610541834756e-99,-1,TDI,p130718
0.5480892318278229,4.154292074695426e-42,-1,Education,p130718
-0.0485016406329518,2.1191972061547887e-11,-1,Days/week moderate activity,p130718
-0.0196061099683769,4.133596699267812e-36,-1,Grip strength,p130718
0.0154121948663995,0.0707014589439656,-1,Cooked veg intake,p130718
-0.0383678868724261,4.0761995722582455e-05,-1,Raw veg intake,p130718
0.0262456478424676,0.0080324944067677,-1,Fresh fruit intake,p130718
-0.049277299805028,6.43539087860411e-05,-1,Dried fruit intake,p130718
0.2395208833031503,3.597587968018202e-05,-1,Oily fish intake,p130718
-0.122235949740077,0.0081454737219242,-1,Non-oily fish intake,p130718
-0.3721040368351198,5.2105988522082016e-17,-1,Processed meat intake,p130718
0.2759828238456705,9.62416027413299e-08,-1,Poultry intake,p130718
1.341791823614227,1.52296445617602e-09,-1,Beef intake,p130718
-0.5339086432988387,1.7732188774662883e-09,-1,Lamb intake,p130718
-0.5446916942133377,3.3470251838986024e-12,-1,Pork intake,p130718
0.020186686124793,1.7728665177837258e-37,-1,Bread intake,p130718
0.0128022962473304,0.0314233014236377,-1,Cereal intake,p130718
0.0251553824647967,0.0003204553700761984,-1,Water intake,p130718
0.8314546067878049,1.4298448441886367e-24,-1,Alcohol intake frequency,p130722
0.827848848331243,0.0005873429546381783,-1,Smoking status,p130722
0.0505918029962639,6.62535395492707e-89,-1,% body fat,p130722
0.0489514050752327,0.0116797502966345,-1,Hours slept per day,p130722
0.0247144315710529,0.00037943972139574167,-1,TDI,p130722
0.2573864754972552,1.1029920972212325e-07,-1,Education,p130722
-0.0269762757797288,0.0039552403738527,-1,Days/week moderate activity,p130722
-0.0496737988325286,1.6579137524529194e-112,-1,Grip strength,p130722
0.0187655382581803,0.0832713247152556,-1,Cooked veg intake,p130722
0.005390232920096,0.6031217067709502,-1,Raw veg intake,p130722
0.0325050994121793,0.0096097964350415,-1,Fresh fruit intake,p130722
0.0136668735076908,0.2321651009612335,-1,Dried fruit intake,p130722
-0.2354899662718325,0.00012582226472189912,-1,Oily fish intake,p130722
-0.1299107077458295,0.0492641550305589,-1,Non-oily fish intake,p130722
0.3185172676533012,6.553233263914367e-05,-1,Processed meat intake,p130722
0.6121182496344995,0.086113816566155,-1,Poultry intake,p130722
0.175898381213953,0.0519833783877742,-1,Beef intake,p130722
-0.1536888743242869,0.2466235048019961,-1,Lamb intake,p130722
-0.2476712236973019,0.0277468556746975,-1,Pork intake,p130722
-0.0137905542629642,3.39037472307608e-07,-1,Bread intake,p130722
0.0216255504226327,0.0051949955433388,-1,Cereal intake,p130722
0.0375135099316341,1.2644123395936248e-05,-1,Water intake,p130722
0.7492887356464789,8.73726088444996e-37,-1,Alcohol intake frequency,p130770
-0.7527167529368226,6.085985419672706e-56,-1,Smoking status,p130770
0.0313138070048142,1.0149486014302469e-57,-1,% body fat,p130770
-0.0179090748733043,0.2394774291639691,-1,Hours slept per day,p130770
0.090292812177846,5.472011544143592e-73,-1,TDI,p130770
0.6633433332405062,5.678792494288983e-56,-1,Education,p130770
-0.0246412325680285,0.0007092550929659652,-1,Days/week moderate activity,p130770
-0.0249553614771327,6.178732939515163e-55,-1,Grip strength,p130770
-0.0163934525907592,0.0983751040349893,-1,Cooked veg intake,p130770
-0.0520113252011107,9.856205946124309e-08,-1,Raw veg intake,p130770
-0.0260642672424952,0.0202310671288456,-1,Fresh fruit intake,p130770
-0.0505975833612704,5.090010308908182e-05,-1,Dried fruit intake,p130770
0.6431327726623361,2.362903102598336e-29,-1,Oily fish intake,p130770
0.7291465857723046,6.7954655006665435e-25,-1,Non-oily fish intake,p130770
-0.2276596702818976,3.407342715305541e-07,-1,Processed meat intake,p130770
0.4663568636200389,6.938123848826176e-12,-1,Poultry intake,p130770
-0.2348685525185695,1.0675757609325698e-05,-1,Beef intake,p130770
-0.3329094923000567,0.0008254170576658669,-1,Lamb intake,p130770
-0.3910507094312117,5.301880794539389e-06,-1,Pork intake,p130770
0.0094693091295184,1.2939037384181416e-07,-1,Bread intake,p130770
-0.0670545789095563,3.764666998669084e-30,-1,Cereal intake,p130770
0.0081624878073954,0.2718551946572357,-1,Water intake,p130770
0.7875248456259769,2.4841816517139766e-46,-1,Alcohol intake frequency,p130774
-0.5389717490622117,7.514325729659302e-35,-1,Smoking status,p130774
0.0401844672580897,2.60608847638863e-113,-1,% body fat,p130774
-0.0420181447298116,0.0023512189167102,-1,Hours slept per day,p130774
0.0987738803317278,3.038376054265661e-107,-1,TDI,p130774
0.3588613127495282,1.11651453218408e-24,-1,Education,p130774
-0.0241326381513748,0.0002516583551247388,-1,Days/week moderate activity,p130774
-0.0402896708364037,1.5226557455862704e-156,-1,Grip strength,p130774
0.0099027861646982,0.2175951898256116,-1,Cooked veg intake,p130774
-0.0071531994331899,0.354004817991214,-1,Raw veg intake,p130774
-0.0095921339956438,0.332115990464239,-1,Fresh fruit intake,p130774
-0.0043982347759684,0.6380675681386139,-1,Dried fruit intake,p130774
-0.1852878031951544,3.631284117813264e-05,-1,Oily fish intake,p130774
0.2275458151196223,0.0017879328691321,-1,Non-oily fish intake,p130774
0.333520223593897,0.0244044797615182,-1,Processed meat intake,p130774
0.1759819603620677,0.00033395550630112205,-1,Poultry intake,p130774
-0.1408176302722573,0.0062951607434802,-1,Beef intake,p130774
-0.29609079631393,0.000712936169047213,-1,Lamb intake,p130774
-0.285407900988088,0.0002693938390537166,-1,Pork intake,p130774
-0.0015895579192347,0.3694288358241692,-1,Bread intake,p130774
-0.0316262616082074,3.765860700467044e-09,-1,Cereal intake,p130774
0.0160494256940596,0.0147855219246104,-1,Water intake,p130774
0.3370125055359196,3.444328130845703e-14,-1,Alcohol intake frequency,p130820
-0.617351999762569,1.408588939730029e-72,-1,Smoking status,p130820
0.0154273549004688,7.231245820593505e-30,-1,% body fat,p130820
0.037923355676129,0.0003124131055135177,-1,Hours slept per day,p130820
0.0632662355432695,1.728260038283919e-69,-1,TDI,p130820
0.3590121631993537,7.890165238144674e-41,-1,Education,p130820
-0.024063161724496,1.9804516908234403e-06,-1,Days/week moderate activity,p130820
-0.0148214020137369,1.1523716636696633e-42,-1,Grip strength,p130820
0.0217590580548141,0.00016738046975534737,-1,Cooked veg intake,p130820
-0.0203918827397175,0.0010239547046048,-1,Raw veg intake,p130820
-0.026257637284975,0.0007647357977622429,-1,Fresh fruit intake,p130820
-0.0222727126612311,0.0045123233738387,-1,Dried fruit intake,p130820
-0.1244070210567876,0.00023315479822963965,-1,Oily fish intake,p130820
0.2777775940537032,0.0769006168138157,-1,Non-oily fish intake,p130820
-0.2654552769218815,4.38746725911154e-08,-1,Processed meat intake,p130820
-0.2233388139901782,0.00033863655114220134,-1,Poultry intake,p130820
-0.1576138936219876,1.6846738117677328e-05,-1,Beef intake,p130820
-0.4211477555621016,4.536824947364679e-11,-1,Lamb intake,p130820
-0.4021985722337211,3.1402995775895987e-10,-1,Pork intake,p130820
0.006013983896088,2.982696436687302e-06,-1,Bread intake,p130820
-0.0338877716712165,1.8555253647204678e-16,-1,Cereal intake,p130820
0.0186367832005585,0.00020568728319835845,-1,Water intake,p130820
0.6315002469803116,4.057682803395526e-61,-1,Alcohol intake frequency,p130826
-0.6658151547015259,5.204936313039554e-99,-1,Smoking status,p130826
0.0118405290759975,2.4784184990172333e-21,-1,% body fat,p130826
0.0644075450192138,2.1627976721094888e-11,-1,Hours slept per day,p130826
0.0755884224622543,3.060938182509715e-119,-1,TDI,p130826
0.5121083262015296,9.114804598790576e-89,-1,Education,p130826
-0.0197006536437725,2.2313894330419825e-05,-1,Days/week moderate activity,p130826
-0.0192988471201952,4.17513740184619e-82,-1,Grip strength,p130826
0.0096352451722566,0.089737259382388,-1,Cooked veg intake,p130826
-0.02859478004368,1.0206884837830623e-06,-1,Raw veg intake,p130826
-0.0106047003002597,0.1289030417335989,-1,Fresh fruit intake,p130826
-0.0255975659436288,0.00045415820761399904,-1,Dried fruit intake,p130826
-0.1764976660103366,2.06908481429096e-08,-1,Oily fish intake,p130826
0.6130479140565455,4.538243130239301e-07,-1,Non-oily fish intake,p130826
-0.2104085976584854,4.3732992041528425e-14,-1,Processed meat intake,p130826
1.1762253746311837,2.484590920571534e-17,-1,Poultry intake,p130826
0.8550722355953224,1.8708490207780505e-13,-1,Beef intake,p130826
-0.5093274712851245,5.888679995515533e-19,-1,Lamb intake,p130826
-0.3614163514091065,2.1944542637332628e-11,-1,Pork intake,p130826
0.0099588591163166,3.4037014803578953e-18,-1,Bread intake,p130826
-0.019260146406543,3.930171374140145e-07,-1,Cereal intake,p130826
0.0022383608301685,0.6421673299826736,-1,Water intake,p130826
0.5558069237136589,1.7804227157256737e-99,-1,Alcohol intake frequency,p130828
-0.6964452852388417,8.359201451374274e-235,-1,Smoking status,p130828
0.0141185398159051,5.306615145121173e-63,-1,% body fat,p130828
0.0394071343415022,1.520528072164963e-09,-1,Hours slept per day,p130828
0.0727464628520133,1.0486916817521315e-235,-1,TDI,p130828
0.5293138471958897,1.845386944483802e-206,-1,Education,p130828
-0.0190033219131623,1.3304494031539416e-09,-1,Days/week moderate activity,p130828
-0.0207084596960281,1.1605361988254708e-203,-1,Grip strength,p130828
0.0281194067848726,1.0962841189583817e-15,-1,Cooked veg intake,p130828
-0.0184461045089918,1.29813249472545e-06,-1,Raw veg intake,p130828
0.0123081676100504,0.0061929659478567,-1,Fresh fruit intake,p130828
-0.0060273967031291,0.1785029207978246,-1,Dried fruit intake,p130828
-0.2561272305225625,1.4699501142336095e-34,-1,Oily fish intake,p130828
-0.1331359879514416,2.291976948092057e-09,-1,Non-oily fish intake,p130828
-0.1593365221788879,2.3737528839558327e-17,-1,Processed meat intake,p130828
0.2939179735348598,2.32124042779485e-38,-1,Poultry intake,p130828
0.6753354225555224,1.6497439640643269e-15,-1,Beef intake,p130828
-0.4302413154246949,1.1149091927458812e-26,-1,Lamb intake,p130828
-0.289809035253302,1.672332403770032e-14,-1,Pork intake,p130828
0.0100975803566184,1.5353113662577152e-38,-1,Bread intake,p130828
-0.0074166578102155,0.0039164860597618,-1,Cereal intake,p130828
0.0149693393371031,2.097598760146177e-06,-1,Water intake,p130828
0.6798562050197988,3.143665651000425e-31,-1,Alcohol intake frequency,p130842
-0.2637638875663875,2.8575967303490324e-06,-1,Smoking status,p130842
0.0007505690129373117,0.7039152359609695,-1,% body fat,p130842
0.1302679048137391,2.2525837062757724e-18,-1,Hours slept per day,p130842
0.0482372584123798,7.531514504549986e-20,-1,TDI,p130842
0.6166842075536682,3.4606812493715276e-49,-1,Education,p130842
0.0207197303816733,0.0046252478095592,-1,Days/week moderate activity,p130842
-0.0280324601882538,1.089111521185689e-66,-1,Grip strength,p130842
0.0508821448254952,3.084077391133739e-14,-1,Cooked veg intake,p130842
0.006191829516625,0.444455006965712,-1,Raw veg intake,p130842
0.0590584455586194,1.6224589156258288e-11,-1,Fresh fruit intake,p130842
0.042267187265331,3.1828696090788427e-12,-1,Dried fruit intake,p130842
-0.5453750125317655,1.1592544810886733e-30,-1,Oily fish intake,p130842
-0.2504227702311662,9.88142445484488e-07,-1,Non-oily fish intake,p130842
-0.2363977122038704,1.1756823339591812e-07,-1,Processed meat intake,p130842
0.4558646280292447,3.969508013170304e-19,-1,Poultry intake,p130842
0.9608802615713964,5.685365184685421e-09,-1,Beef intake,p130842
-0.5837871422529382,9.563332983480412e-11,-1,Lamb intake,p130842
0.865333953630372,3.5325515297175424e-08,-1,Pork intake,p130842
0.0083106296200566,5.406817066742929e-06,-1,Bread intake,p130842
0.0359890941113368,3.3951099843375794e-09,-1,Cereal intake,p130842
-0.0158414744661982,0.0450102786496945,-1,Water intake,p130842
0.5790044115942833,6.397520534670698e-36,-1,Alcohol intake frequency,p130846
-0.6351989743710019,9.865021688353117e-57,-1,Smoking status,p130846
0.0069423672298867,7.772822607477095e-06,-1,% body fat,p130846
0.0717852622469383,1.7862423564617054e-09,-1,Hours slept per day,p130846
0.0710474551039237,1.2017702172833644e-68,-1,TDI,p130846
0.5977077779163997,1.2722164082463885e-74,-1,Education,p130846
0.0124673983898014,0.0304655624095934,-1,Days/week moderate activity,p130846
-0.0188883802024657,1.064578761328437e-51,-1,Grip strength,p130846
0.0367711442409799,6.796181806118641e-10,-1,Cooked veg intake,p130846
-0.0226959931824352,0.001493376339629,-1,Raw veg intake,p130846
0.0272609625168283,0.0005701220027588688,-1,Fresh fruit intake,p130846
0.0220532139871697,0.0006159349203676631,-1,Dried fruit intake,p130846
-0.4432912174204534,2.027175293415481e-31,-1,Oily fish intake,p130846
-0.2757806460616957,1.0170251015564316e-11,-1,Non-oily fish intake,p130846
-0.3411580078941608,2.005187612787297e-22,-1,Processed meat intake,p130846
0.4149748687167667,1.0561961469277263e-24,-1,Poultry intake,p130846
0.9278174516709266,1.872707976396948e-12,-1,Beef intake,p130846
-0.5254454292606525,2.5406216999369934e-13,-1,Lamb intake,p130846
0.7047724565752358,4.1089915889079843e-08,-1,Pork intake,p130846
0.0136776469807531,1.6908297239403216e-23,-1,Bread intake,p130846
-0.0045286598715356,0.3392145086243073,-1,Cereal intake,p130846
-0.0063310992098571,0.2994564686718239,-1,Water intake,p130846
0.4816947321832061,3.0083902305558715e-14,-1,Alcohol intake frequency,p131022
0.5878405245971379,9.83698520212724e-16,-1,Smoking status,p131022
-0.0183817383064314,2.9774786599000003e-19,-1,% body fat,p131022
0.0694807006410782,8.30639430243249e-06,-1,Hours slept per day,p131022
-0.0095515442744817,0.1042930176234317,-1,TDI,p131022
0.148762096391993,9.566290975166646e-05,-1,Education,p131022
-0.0117544426670539,0.1187663380945525,-1,Days/week moderate activity,p131022
-0.0072543195645224,4.739667747439721e-06,-1,Grip strength,p131022
0.039797587750634,1.3656801118228133e-07,-1,Cooked veg intake,p131022
-0.0286295455242841,0.0026194116880628,-1,Raw veg intake,p131022
0.0366655347203026,0.0002375307010804598,-1,Fresh fruit intake,p131022
0.03721338808037,1.893161757598039e-08,-1,Dried fruit intake,p131022
-0.247082795174438,8.039092537471578e-07,-1,Oily fish intake,p131022
0.2866593238232354,0.2218779309723995,-1,Non-oily fish intake,p131022
-0.2255257397037345,7.32390488682564e-07,-1,Processed meat intake,p131022
0.163029727504588,1.6193315486082068e-05,-1,Poultry intake,p131022
0.3632246568371848,0.1150051466035368,-1,Beef intake,p131022
-0.2792562976172589,0.0068467129044529,-1,Lamb intake,p131022
0.325156823940052,0.1193912946369511,-1,Pork intake,p131022
0.0100536112134412,5.401528584978478e-08,-1,Bread intake,p131022
0.0414402867510576,3.8332900208375086e-11,-1,Cereal intake,p131022
-0.0369514082246497,1.2113687790527862e-05,-1,Water intake,p131022
0.7050865605130792,1.6357980802448492e-24,-1,Alcohol intake frequency,p131036
1.2688748316937104,3.236841450368755e-12,-1,Smoking status,p131036
0.0047899936313264,0.0302302172803452,-1,% body fat,p131036
0.1075566904953671,1.5902385010630708e-10,-1,Hours slept per day,p131036
0.0286092679954086,2.507769943811505e-06,-1,TDI,p131036
0.7106649385118649,4.640894875716963e-49,-1,Education,p131036
0.0547132437460124,2.721195584460413e-11,-1,Days/week moderate activity,p131036
-0.0288047896552284,4.152334416036756e-56,-1,Grip strength,p131036
0.0479249037095069,4.1560685237133466e-10,-1,Cooked veg intake,p131036
0.0262097223119613,0.0011926750940208,-1,Raw veg intake,p131036
0.0779551496208487,5.86700734322729e-19,-1,Fresh fruit intake,p131036
0.0528470698222832,1.0195362148324908e-18,-1,Dried fruit intake,p131036
-0.5682042245049845,1.5347872839115536e-26,-1,Oily fish intake,p131036
-0.2763474871714405,1.223054208404846e-06,-1,Non-oily fish intake,p131036
1.1007998469627274,4.819102566056028e-06,-1,Processed meat intake,p131036
0.4246631373349655,1.1890543238482688e-13,-1,Poultry intake,p131036
1.6415436968522332,2.4277931462336744e-05,-1,Beef intake,p131036
0.8013462987588688,1.7957142478995684e-05,-1,Lamb intake,p131036
1.0096115867984226,3.371198136987089e-09,-1,Pork intake,p131036
0.0050266791322051,0.0169221368998792,-1,Bread intake,p131036
0.0565762169770309,1.3595780951693956e-16,-1,Cereal intake,p131036
0.0057178715532222,0.4982643320030592,-1,Water intake,p131036
-0.4692781847797455,2.603237491399613e-14,-1,Alcohol intake frequency,p131038
-0.5478003649226277,1.1356461107681261e-19,-1,Smoking status,p131038
-0.0093050292448649,7.753565297582105e-05,-1,% body fat,p131038
0.0522121553890388,0.0038386299585003,-1,Hours slept per day,p131038
0.0792788924954729,3.042340693694411e-39,-1,TDI,p131038
0.4828779172190342,5.7103112289286576e-24,-1,Education,p131038
-0.0064132899816525,0.4608029090691842,-1,Days/week moderate activity,p131038
-0.0159895828332556,1.2099398091934107e-17,-1,Grip strength,p131038
0.0220920252355999,0.0253750766462669,-1,Cooked veg intake,p131038
-0.0252047456600771,0.0204481535776669,-1,Raw veg intake,p131038
0.000612501199412845,0.9618407314823956,-1,Fresh fruit intake,p131038
0.0215530014274935,0.0255496319241146,-1,Dried fruit intake,p131038
0.9692227707469538,3.256322156764654e-09,-1,Oily fish intake,p131038
0.8989260193364772,3.243126757112398e-06,-1,Non-oily fish intake,p131038
-0.3235807044515132,1.189171754674602e-09,-1,Processed meat intake,p131038
1.3696483506727737,4.759447512695971e-09,-1,Poultry intake,p131038
0.9115769459647796,4.372456709903659e-06,-1,Beef intake,p131038
-0.4319016363844167,0.00013369645760099883,-1,Lamb intake,p131038
-0.3934983091556672,0.00011150830964739394,-1,Pork intake,p131038
0.0091772639313915,1.987666236428347e-05,-1,Bread intake,p131038
-0.0133769608365073,0.0604959811560291,-1,Cereal intake,p131038
-0.0068575585867831,0.4567201422320634,-1,Water intake,p131038
0.3981128801511599,2.798970757971705e-22,-1,Alcohol intake frequency,p131056
-0.329344733271214,4.827680908909358e-21,-1,Smoking status,p131056
0.0054942758245815,1.7919926711711565e-05,-1,% body fat,p131056
0.0565478515843932,1.0191590050101902e-08,-1,Hours slept per day,p131056
0.0251864061806652,1.1541518958135296e-12,-1,TDI,p131056
0.3891664770300077,7.834938367631135e-53,-1,Education,p131056
0.0075001157404464,0.1144919691184839,-1,Days/week moderate activity,p131056
-0.0072790633028491,3.479999858209861e-13,-1,Grip strength,p131056
0.0291934209139017,2.030391253695873e-08,-1,Cooked veg intake,p131056
-0.023633365076915,6.286124401415213e-05,-1,Raw veg intake,p131056
0.0025732117214309,0.7120668490576689,-1,Fresh fruit intake,p131056
0.0080722302902635,0.191146763426395,-1,Dried fruit intake,p131056
-0.3161302510916774,7.26875289936755e-24,-1,Oily fish intake,p131056
-0.1437078110538228,2.257048272143092e-05,-1,Non-oily fish intake,p131056
-0.2290029393920842,5.910358787469971e-07,-1,Processed meat intake,p131056
-0.2505734349820991,2.132574343916547e-05,-1,Poultry intake,p131056
-0.2844054720495921,3.5290950466176653e-09,-1,Beef intake,p131056
-0.3491054767569101,1.550046929025582e-08,-1,Lamb intake,p131056
-0.2192707254281331,0.0006431326412097568,-1,Pork intake,p131056
0.0105357476505088,1.7629916784171683e-19,-1,Bread intake,p131056
0.0122190640434293,0.0018652366534984,-1,Cereal intake,p131056
-0.0298909814941901,1.3391801235879073e-08,-1,Water intake,p131056
0.5925933385723728,1.7641681442074893e-27,-1,Alcohol intake frequency,p131086
-0.4707949286417478,5.1381606987988005e-24,-1,Smoking status,p131086
0.0097939107709799,3.5935884487486745e-08,-1,% body fat,p131086
-0.0107509132842558,0.4371264121640881,-1,Hours slept per day,p131086
0.0623324797526862,2.7826777684647766e-40,-1,TDI,p131086
0.2205697956404256,8.413051586785636e-11,-1,Education,p131086
-0.0507796561181141,2.1387549045908742e-14,-1,Days/week moderate activity,p131086
-0.0071998005238599,2.224155777026357e-07,-1,Grip strength,p131086
0.020511760469281,0.0069091432621747,-1,Cooked veg intake,p131086
-0.0170799089296021,0.0335724355149462,-1,Raw veg intake,p131086
0.0214434922681472,0.0200544690777992,-1,Fresh fruit intake,p131086
0.00148563953924,0.8692375868352996,-1,Dried fruit intake,p131086
-0.2359632641054456,7.882279442394745e-08,-1,Oily fish intake,p131086
0.3191881125657645,1.276290859992753e-05,-1,Non-oily fish intake,p131086
-0.1867373735341971,1.981023329341036e-06,-1,Processed meat intake,p131086
0.2167164302284366,6.854089023377428e-06,-1,Poultry intake,p131086
-0.1525918755510024,0.0013910108831025,-1,Beef intake,p131086
-0.3395394764113327,8.00179572494521e-05,-1,Lamb intake,p131086
-0.34574277895783,5.387992148953814e-06,-1,Pork intake,p131086
0.0105872111133235,5.473614093818512e-11,-1,Bread intake,p131086
-0.0055823940949036,0.3035821972064791,-1,Cereal intake,p131086
0.0209090743914588,0.0013159683471611,-1,Water intake,p131086
0.5610715104311434,4.294419859081549e-12,-1,Alcohol intake frequency,p131126
-0.5694582250407852,1.177919870970017e-18,-1,Smoking status,p131126
0.0046950664899936,0.0645988346823881,-1,% body fat,p131126
-0.0555247737015804,0.0050505914503087,-1,Hours slept per day,p131126
0.0605541710715341,1.6952612136707857e-19,-1,TDI,p131126
0.5074333505043112,2.624640202698349e-22,-1,Education,p131126
-0.0261408304701359,0.0056688009517849,-1,Days/week moderate activity,p131126
-0.0139435032234956,4.797704610184263e-12,-1,Grip strength,p131126
0.0441978548596772,1.1106100773416637e-06,-1,Cooked veg intake,p131126
0.0027353864725863,0.7963537995869344,-1,Raw veg intake,p131126
0.0298196431204808,0.0197804494610341,-1,Fresh fruit intake,p131126
-0.0176678750806928,0.2191625037590416,-1,Dried fruit intake,p131126
0.1690075519092033,0.0317343235798439,-1,Oily fish intake,p131126
0.6150615989707222,0.1741059825568146,-1,Non-oily fish intake,p131126
-0.3401881278171852,0.00021777483054301116,-1,Processed meat intake,p131126
0.637087688116742,0.0740830916078195,-1,Poultry intake,p131126
-0.184903837098405,0.0062938772564348,-1,Beef intake,p131126
-0.414744609390313,0.0005223788743979545,-1,Lamb intake,p131126
-0.540252781505932,7.728106579168334e-08,-1,Pork intake,p131126
0.0012405238562539,0.6181974081676835,-1,Bread intake,p131126
-0.0179458427013272,0.020059818846816,-1,Cereal intake,p131126
0.0053572666021548,0.5812326630246702,-1,Water intake,p131126
0.239914065728338,2.157551993396508e-20,-1,Alcohol intake frequency,p131164
0.335867516373165,5.519541991023936e-47,-1,Smoking status,p131164
0.0264244533271477,1.3470444602399384e-268,-1,% body fat,p131164
0.0273076000422308,2.8887030205905657e-06,-1,Hours slept per day,p131164
0.014654913748949,4.349515219655797e-12,-1,TDI,p131164
0.4172254861996011,2.3641728460170204e-171,-1,Education,p131164
0.0163000626847505,5.4692063382752166e-09,-1,Days/week moderate activity,p131164
-0.0301581674994289,0.0,-1,Grip strength,p131164
0.0381162631743116,1.142730404222997e-36,-1,Cooked veg intake,p131164
-0.0024985516378432,0.4369804394225801,-1,Raw veg intake,p131164
0.0442961588543719,1.5567646287243906e-32,-1,Fresh fruit intake,p131164
0.024787068492329,2.9179291743101214e-14,-1,Dried fruit intake,p131164
